################################################################## 
# Generated by FullSWOF_2D version 1.07.01, 2016-06-01
################################################################## 
# Discharge on the left, right, bottom and top boundaries at each time
# time	left discharge (m^3/s)	right discharge (m^3/s)	bottom discharge (m^3/s)	top discharge (m^3/s)
2393	-0.000945435	        0	        0	        0
2393.1	-0.000947347	        0	        0	        0
2393.2	-0.000949265	        0	        0	        0
2393.3	-0.00095119	        0	        0	        0
2393.4	-0.000953125	        0	        0	        0
2393.5	-0.000955069	        0	        0	        0
2393.6	-0.000957022	        0	        0	        0
2393.7	-0.000958985	        0	        0	        0
2393.8	-0.000960958	        0	        0	        0
2393.9	-0.000962939	        0	        0	        0
2394	-0.000964928	        0	        0	        0
2394.1	-0.000966924	        0	        0	        0
2394.2	-0.000968927	        0	        0	        0
2394.3	-0.000970937	        0	        0	        0
2394.4	-0.000972952	        0	        0	        0
2394.5	-0.000974971	        0	        0	        0
2394.6	-0.000976996	        0	        0	        0
2394.7	-0.000979025	        0	        0	        0
2394.8	-0.000981057	        0	        0	        0
2394.9	-0.000983093	        0	        0	        0
2395	-0.000985133	        0	        0	        0
2395.1	-0.000987175	        0	        0	        0
2395.2	-0.00098922	        0	        0	        0
2395.3	-0.000991269	        0	        0	        0
2395.4	-0.000993319	        0	        0	        0
2395.5	-0.000995373	        0	        0	        0
2395.6	-0.000997429	        0	        0	        0
2395.7	-0.000999488	        0	        0	        0
2395.8	-0.00100155	        0	        0	        0
2395.9	-0.00100361	        0	        0	        0
2396	-0.00100568	        0	        0	        0
2396.1	-0.00100775	        0	        0	        0
2396.2	-0.00100982	        0	        0	        0
2396.3	-0.0010119	        0	        0	        0
2396.4	-0.00101397	        0	        0	        0
2396.5	-0.00101605	        0	        0	        0
2396.6	-0.00101814	        0	        0	        0
2396.7	-0.00102023	        0	        0	        0
2396.8	-0.00102232	        0	        0	        0
2396.9	-0.00102441	        0	        0	        0
2397	-0.00102651	        0	        0	        0
2397.1	-0.00102861	        0	        0	        0
2397.2	-0.00103071	        0	        0	        0
2397.3	-0.00103282	        0	        0	        0
2397.4	-0.00103493	        0	        0	        0
2397.5	-0.00103705	        0	        0	        0
2397.6	-0.00103917	        0	        0	        0
2397.7	-0.00104129	        0	        0	        0
2397.8	-0.00104342	        0	        0	        0
2397.9	-0.00104555	        0	        0	        0
2398	-0.00104769	        0	        0	        0
2398.1	-0.00104983	        0	        0	        0
2398.2	-0.00105198	        0	        0	        0
2398.3	-0.00105412	        0	        0	        0
2398.4	-0.00105628	        0	        0	        0
2398.5	-0.00105844	        0	        0	        0
2398.6	-0.0010606	        0	        0	        0
2398.7	-0.00106276	        0	        0	        0
2398.8	-0.00106494	        0	        0	        0
2398.9	-0.00106711	        0	        0	        0
2399	-0.00106929	        0	        0	        0
2399.1	-0.00107148	        0	        0	        0
2399.2	-0.00107366	        0	        0	        0
2399.3	-0.00107586	        0	        0	        0
2399.4	-0.00107805	        0	        0	        0
2399.5	-0.00108025	        0	        0	        0
2399.6	-0.00108246	        0	        0	        0
2399.7	-0.00108467	        0	        0	        0
2399.8	-0.00108688	        0	        0	        0
2399.9	-0.0010891	        0	        0	        0
2400	-0.00109132	        0	        0	        0
2400.1	-0.00109354	        0	        0	        0
2400.2	-0.00109577	        0	        0	        0
2400.3	-0.00109799	        0	        0	        0
2400.4	-0.00110023	        0	        0	        0
2400.5	-0.00110246	        0	        0	        0
2400.6	-0.00110469	        0	        0	        0
2400.7	-0.00110692	        0	        0	        0
2400.8	-0.00110916	        0	        0	        0
2400.9	-0.00111139	        0	        0	        0
2401	-0.00111363	        0	        0	        0
2401.1	-0.00111586	        0	        0	        0
2401.2	-0.00111809	        0	        0	        0
2401.3	-0.00112033	        0	        0	        0
2401.4	-0.00112255	        0	        0	        0
2401.5	-0.00112478	        0	        0	        0
2401.6	-0.00112701	        0	        0	        0
2401.7	-0.00112923	        0	        0	        0
2401.8	-0.00113145	        0	        0	        0
2401.9	-0.00113367	        0	        0	        0
2402	-0.00113588	        0	        0	        0
2402.1	-0.0011381	        0	        0	        0
2402.2	-0.00114031	        0	        0	        0
2402.3	-0.00114251	        0	        0	        0
2402.4	-0.00114472	        0	        0	        0
2402.5	-0.00114692	        0	        0	        0
2402.6	-0.00114913	        0	        0	        0
2402.7	-0.00115133	        0	        0	        0
2402.8	-0.00115353	        0	        0	        0
2402.9	-0.00115573	        0	        0	        0
2403	-0.00115793	        0	        0	        0
2403.1	-0.00116013	        0	        0	        0
2403.2	-0.00116232	        0	        0	        0
2403.3	-0.00116452	        0	        0	        0
2403.4	-0.00116672	        0	        0	        0
2403.5	-0.00116892	        0	        0	        0
2403.6	-0.00117113	        0	        0	        0
2403.7	-0.00117333	        0	        0	        0
2403.8	-0.00117553	        0	        0	        0
2403.9	-0.00117774	        0	        0	        0
2404	-0.00117995	        0	        0	        0
2404.1	-0.00118216	        0	        0	        0
2404.2	-0.00118438	        0	        0	        0
2404.3	-0.0011866	        0	        0	        0
2404.4	-0.00118882	        0	        0	        0
2404.5	-0.00119104	        0	        0	        0
2404.6	-0.00119326	        0	        0	        0
2404.7	-0.00119549	        0	        0	        0
2404.8	-0.00119772	        0	        0	        0
2404.9	-0.00119995	        0	        0	        0
2405	-0.00120219	        0	        0	        0
2405.1	-0.00120443	        0	        0	        0
2405.2	-0.00120667	        0	        0	        0
2405.3	-0.00120891	        0	        0	        0
2405.4	-0.00121115	        0	        0	        0
2405.5	-0.0012134	        0	        0	        0
2405.6	-0.00121564	        0	        0	        0
2405.7	-0.00121789	        0	        0	        0
2405.8	-0.00122014	        0	        0	        0
2405.9	-0.00122239	        0	        0	        0
2406	-0.00122464	        0	        0	        0
2406.1	-0.0012269	        0	        0	        0
2406.2	-0.00122915	        0	        0	        0
2406.3	-0.0012314	        0	        0	        0
2406.4	-0.00123366	        0	        0	        0
2406.5	-0.00123591	        0	        0	        0
2406.6	-0.00123816	        0	        0	        0
2406.7	-0.00124042	        0	        0	        0
2406.8	-0.00124267	        0	        0	        0
2406.9	-0.00124493	        0	        0	        0
2407	-0.00124719	        0	        0	        0
2407.1	-0.00124944	        0	        0	        0
2407.2	-0.0012517	        0	        0	        0
2407.3	-0.00125395	        0	        0	        0
2407.4	-0.00125621	        0	        0	        0
2407.5	-0.00125847	        0	        0	        0
2407.6	-0.00126072	        0	        0	        0
2407.7	-0.00126298	        0	        0	        0
2407.8	-0.00126524	        0	        0	        0
2407.9	-0.00126749	        0	        0	        0
2408	-0.00126975	        0	        0	        0
2408.1	-0.00127201	        0	        0	        0
2408.2	-0.00127427	        0	        0	        0
2408.3	-0.00127652	        0	        0	        0
2408.4	-0.00127878	        0	        0	        0
2408.5	-0.00128104	        0	        0	        0
2408.6	-0.00128328	        0	        0	        0
2408.7	-0.0012855	        0	        0	        0
2408.8	-0.00128771	        0	        0	        0
2408.9	-0.00128989	        0	        0	        0
2409	-0.00129204	        0	        0	        0
2409.1	-0.00129418	        0	        0	        0
2409.2	-0.0012963	        0	        0	        0
2409.3	-0.00129841	        0	        0	        0
2409.4	-0.00130052	        0	        0	        0
2409.5	-0.00130263	        0	        0	        0
2409.6	-0.00130475	        0	        0	        0
2409.7	-0.00130688	        0	        0	        0
2409.8	-0.00130901	        0	        0	        0
2409.9	-0.00131116	        0	        0	        0
2410	-0.00131332	        0	        0	        0
2410.1	-0.00131549	        0	        0	        0
2410.2	-0.00131767	        0	        0	        0
2410.3	-0.00131987	        0	        0	        0
2410.4	-0.00132208	        0	        0	        0
2410.5	-0.00132429	        0	        0	        0
2410.6	-0.00132652	        0	        0	        0
2410.7	-0.00132875	        0	        0	        0
2410.8	-0.00133099	        0	        0	        0
2410.9	-0.00133324	        0	        0	        0
2411	-0.0013355	        0	        0	        0
2411.1	-0.00133776	        0	        0	        0
2411.2	-0.00134002	        0	        0	        0
2411.3	-0.00134229	        0	        0	        0
2411.4	-0.00134456	        0	        0	        0
2411.5	-0.00134684	        0	        0	        0
2411.6	-0.00134912	        0	        0	        0
2411.7	-0.00135139	        0	        0	        0
2411.8	-0.00135367	        0	        0	        0
2411.9	-0.00135595	        0	        0	        0
2412	-0.00135823	        0	        0	        0
2412.1	-0.00136051	        0	        0	        0
2412.2	-0.00136278	        0	        0	        0
2412.3	-0.00136506	        0	        0	        0
2412.4	-0.00136734	        0	        0	        0
2412.5	-0.00136961	        0	        0	        0
2412.6	-0.00137189	        0	        0	        0
2412.7	-0.00137416	        0	        0	        0
2412.8	-0.00137643	        0	        0	        0
2412.9	-0.00137869	        0	        0	        0
2413	-0.00138096	        0	        0	        0
2413.1	-0.00138322	        0	        0	        0
2413.2	-0.00138549	        0	        0	        0
2413.3	-0.00138775	        0	        0	        0
2413.4	 -0.00139	        0	        0	        0
2413.5	-0.00139226	        0	        0	        0
2413.6	-0.00139451	        0	        0	        0
2413.7	-0.00139676	        0	        0	        0
2413.8	-0.00139901	        0	        0	        0
2413.9	-0.00140126	        0	        0	        0
2414	-0.0014035	        0	        0	        0
2414.1	-0.00140535	        0	        0	        0
2414.2	-0.00140718	        0	        0	        0
2414.3	-0.001409	        0	        0	        0
2414.4	-0.0014108	        0	        0	        0
2414.5	-0.00141259	        0	        0	        0
2414.6	-0.00141437	        0	        0	        0
2414.7	-0.00141614	        0	        0	        0
2414.8	-0.0014179	        0	        0	        0
2414.9	-0.00141965	        0	        0	        0
2415	-0.00142139	        0	        0	        0
2415.1	-0.00142313	        0	        0	        0
2415.2	-0.00142486	        0	        0	        0
2415.3	-0.00142658	        0	        0	        0
2415.4	-0.0014283	        0	        0	        0
2415.5	-0.00143001	        0	        0	        0
2415.6	-0.00143172	        0	        0	        0
2415.7	-0.00143342	        0	        0	        0
2415.8	-0.00143511	        0	        0	        0
2415.9	-0.0014368	        0	        0	        0
2416	-0.00143848	        0	        0	        0
2416.1	-0.00144016	        0	        0	        0
2416.2	-0.00144183	        0	        0	        0
2416.3	-0.0014435	        0	        0	        0
2416.4	-0.00144516	        0	        0	        0
2416.5	-0.00144681	        0	        0	        0
2416.6	-0.00144847	        0	        0	        0
2416.7	-0.00145011	        0	        0	        0
2416.8	-0.00145175	        0	        0	        0
2416.9	-0.00145339	        0	        0	        0
2417	-0.00145502	        0	        0	        0
2417.1	-0.00145664	        0	        0	        0
2417.2	-0.00145826	        0	        0	        0
2417.3	-0.00145986	        0	        0	        0
2417.4	-0.00146146	        0	        0	        0
2417.5	-0.00146305	        0	        0	        0
2417.6	-0.00146463	        0	        0	        0
2417.7	-0.0014662	        0	        0	        0
2417.8	-0.00146775	        0	        0	        0
2417.9	-0.00146929	        0	        0	        0
2418	-0.00147082	        0	        0	        0
2418.1	-0.00147232	        0	        0	        0
2418.2	-0.00147381	        0	        0	        0
2418.3	-0.00147528	        0	        0	        0
2418.4	-0.00147673	        0	        0	        0
2418.5	-0.00147816	        0	        0	        0
2418.6	-0.00147957	        0	        0	        0
2418.7	-0.00148096	        0	        0	        0
2418.8	-0.00148233	        0	        0	        0
2418.9	-0.00148369	        0	        0	        0
2419	-0.00148503	        0	        0	        0
2419.1	-0.00148635	        0	        0	        0
2419.2	-0.00148766	        0	        0	        0
2419.3	-0.00148896	        0	        0	        0
2419.4	-0.00149024	        0	        0	        0
2419.5	-0.00149152	        0	        0	        0
2419.6	-0.00149279	        0	        0	        0
2419.7	-0.00149405	        0	        0	        0
2419.8	-0.0014953	        0	        0	        0
2419.9	-0.00149656	        0	        0	        0
2420	-0.00149781	        0	        0	        0
2420.1	-0.00149906	        0	        0	        0
2420.2	-0.00150031	        0	        0	        0
2420.3	-0.00150156	        0	        0	        0
2420.4	-0.00150281	        0	        0	        0
2420.5	-0.00150406	        0	        0	        0
2420.6	-0.00150532	        0	        0	        0
2420.7	-0.00150658	        0	        0	        0
2420.8	-0.00150784	        0	        0	        0
2420.9	-0.00150911	        0	        0	        0
2421	-0.00151037	        0	        0	        0
2421.1	-0.00151164	        0	        0	        0
2421.2	-0.00151292	        0	        0	        0
2421.3	-0.00151419	        0	        0	        0
2421.4	-0.00151547	        0	        0	        0
2421.5	-0.00151675	        0	        0	        0
2421.6	-0.00151803	        0	        0	        0
2421.7	-0.00151931	        0	        0	        0
2421.8	-0.00152059	        0	        0	        0
2421.9	-0.00152187	        0	        0	        0
2422	-0.00152315	        0	        0	        0
2422.1	-0.00152443	        0	        0	        0
2422.2	-0.00152571	        0	        0	        0
2422.3	-0.00152698	        0	        0	        0
2422.4	-0.00152826	        0	        0	        0
2422.5	-0.00152953	        0	        0	        0
2422.6	-0.00153079	        0	        0	        0
2422.7	-0.00153205	        0	        0	        0
2422.8	-0.00153331	        0	        0	        0
2422.9	-0.00153456	        0	        0	        0
2423	-0.00153581	        0	        0	        0
2423.1	-0.00153705	        0	        0	        0
2423.2	-0.00153829	        0	        0	        0
2423.3	-0.00153952	        0	        0	        0
2423.4	-0.00154074	        0	        0	        0
2423.5	-0.00154196	        0	        0	        0
2423.6	-0.00154317	        0	        0	        0
2423.7	-0.00154437	        0	        0	        0
2423.8	-0.00154557	        0	        0	        0
2423.9	-0.00154676	        0	        0	        0
2424	-0.00154794	        0	        0	        0
2424.1	-0.00154911	        0	        0	        0
2424.2	-0.00155027	        0	        0	        0
2424.3	-0.00155143	        0	        0	        0
2424.4	-0.00155258	        0	        0	        0
2424.5	-0.00155372	        0	        0	        0
2424.6	-0.00155485	        0	        0	        0
2424.7	-0.00155597	        0	        0	        0
2424.8	-0.00155709	        0	        0	        0
2424.9	-0.00155819	        0	        0	        0
2425	-0.00155929	        0	        0	        0
2425.1	-0.00156038	        0	        0	        0
2425.2	-0.00156147	        0	        0	        0
2425.3	-0.00156254	        0	        0	        0
2425.4	-0.0015636	        0	        0	        0
2425.5	-0.00156466	        0	        0	        0
2425.6	-0.00156571	        0	        0	        0
2425.7	-0.00156675	        0	        0	        0
2425.8	-0.00156778	        0	        0	        0
2425.9	-0.00156765	        0	        0	        0
2426	-0.00156907	        0	        0	        0
2426.1	-0.00157038	        0	        0	        0
2426.2	-0.00157159	        0	        0	        0
2426.3	-0.00157158	        0	        0	        0
2426.4	-0.00157308	        0	        0	        0
2426.5	-0.00157443	        0	        0	        0
2426.6	-0.00157449	        0	        0	        0
2426.7	-0.00157604	        0	        0	        0
2426.8	-0.00157741	        0	        0	        0
2426.9	-0.00157747	        0	        0	        0
2427	-0.00157902	        0	        0	        0
2427.1	-0.0015792	        0	        0	        0
2427.2	-0.00158083	        0	        0	        0
2427.3	-0.00158106	        0	        0	        0
2427.4	-0.00158272	        0	        0	        0
2427.5	-0.00158296	        0	        0	        0
2427.6	-0.00158461	        0	        0	        0
2427.7	-0.00158484	        0	        0	        0
2427.8	-0.00158649	        0	        0	        0
2427.9	-0.00158669	        0	        0	        0
2428	-0.00158714	        0	        0	        0
2428.1	-0.00158894	        0	        0	        0
2428.2	-0.00158923	        0	        0	        0
2428.3	-0.00158974	        0	        0	        0
2428.4	-0.00159157	        0	        0	        0
2428.5	-0.00159187	        0	        0	        0
2428.6	-0.00159237	        0	        0	        0
2428.7	-0.00159301	        0	        0	        0
2428.8	-0.00159491	        0	        0	        0
2428.9	-0.00159524	        0	        0	        0
2429	-0.00159575	        0	        0	        0
2429.1	-0.00159637	        0	        0	        0
2429.2	-0.00159707	        0	        0	        0
2429.3	-0.00159783	        0	        0	        0
2429.4	-0.00159862	        0	        0	        0
2429.5	-0.00159942	        0	        0	        0
2429.6	-0.00160023	        0	        0	        0
2429.7	-0.00160104	        0	        0	        0
2429.8	-0.00160185	        0	        0	        0
2429.9	-0.00160265	        0	        0	        0
2430	-0.00160343	        0	        0	        0
2430.1	-0.00160421	        0	        0	        0
2430.2	-0.00160497	        0	        0	        0
2430.3	-0.00160572	        0	        0	        0
2430.4	-0.00160646	        0	        0	        0
2430.5	-0.00160718	        0	        0	        0
2430.6	-0.0016079	        0	        0	        0
2430.7	-0.0016086	        0	        0	        0
2430.8	-0.0016093	        0	        0	        0
2430.9	-0.00160998	        0	        0	        0
2431	-0.00161065	        0	        0	        0
2431.1	-0.00161132	        0	        0	        0
2431.2	-0.00161197	        0	        0	        0
2431.3	-0.00161262	        0	        0	        0
2431.4	-0.00161326	        0	        0	        0
2431.5	-0.00161388	        0	        0	        0
2431.6	-0.00161451	        0	        0	        0
2431.7	-0.00161512	        0	        0	        0
2431.8	-0.00161572	        0	        0	        0
2431.9	-0.00161632	        0	        0	        0
2432	-0.00161691	        0	        0	        0
2432.1	-0.0016175	        0	        0	        0
2432.2	-0.00161807	        0	        0	        0
2432.3	-0.00161864	        0	        0	        0
2432.4	-0.0016192	        0	        0	        0
2432.5	-0.00161975	        0	        0	        0
2432.6	-0.0016203	        0	        0	        0
2432.7	-0.00162084	        0	        0	        0
2432.8	-0.00162137	        0	        0	        0
2432.9	-0.0016219	        0	        0	        0
2433	-0.00162242	        0	        0	        0
2433.1	-0.00162293	        0	        0	        0
2433.2	-0.00162344	        0	        0	        0
2433.3	-0.00162394	        0	        0	        0
2433.4	-0.00162443	        0	        0	        0
2433.5	-0.00162491	        0	        0	        0
2433.6	-0.00162539	        0	        0	        0
2433.7	-0.00162586	        0	        0	        0
2433.8	-0.00162633	        0	        0	        0
2433.9	-0.00162679	        0	        0	        0
2434	-0.00162724	        0	        0	        0
2434.1	-0.00162731	        0	        0	        0
2434.2	-0.00162737	        0	        0	        0
2434.3	-0.0016274	        0	        0	        0
2434.4	-0.00162742	        0	        0	        0
2434.5	-0.00162742	        0	        0	        0
2434.6	-0.0016274	        0	        0	        0
2434.7	-0.00162738	        0	        0	        0
2434.8	-0.00162733	        0	        0	        0
2434.9	-0.00162728	        0	        0	        0
2435	-0.00162722	        0	        0	        0
2435.1	-0.00162714	        0	        0	        0
2435.2	-0.00162705	        0	        0	        0
2435.3	-0.00162696	        0	        0	        0
2435.4	-0.00162685	        0	        0	        0
2435.5	-0.00162673	        0	        0	        0
2435.6	-0.00162661	        0	        0	        0
2435.7	-0.00162647	        0	        0	        0
2435.8	-0.00162633	        0	        0	        0
2435.9	-0.00162618	        0	        0	        0
2436	-0.00162602	        0	        0	        0
2436.1	-0.00162585	        0	        0	        0
2436.2	-0.00162567	        0	        0	        0
2436.3	-0.00162549	        0	        0	        0
2436.4	-0.0016253	        0	        0	        0
2436.5	-0.0016251	        0	        0	        0
2436.6	-0.0016249	        0	        0	        0
2436.7	-0.00162468	        0	        0	        0
2436.8	-0.00162446	        0	        0	        0
2436.9	-0.00162424	        0	        0	        0
2437	-0.001624	        0	        0	        0
2437.1	-0.00162376	        0	        0	        0
2437.2	-0.00162352	        0	        0	        0
2437.3	-0.00162326	        0	        0	        0
2437.4	-0.001623	        0	        0	        0
2437.5	-0.00162273	        0	        0	        0
2437.6	-0.00162246	        0	        0	        0
2437.7	-0.00162218	        0	        0	        0
2437.8	-0.00162189	        0	        0	        0
2437.9	-0.0016216	        0	        0	        0
2438	-0.0016213	        0	        0	        0
2438.1	-0.00162099	        0	        0	        0
2438.2	-0.00162068	        0	        0	        0
2438.3	-0.00162036	        0	        0	        0
2438.4	-0.00162003	        0	        0	        0
2438.5	-0.0016197	        0	        0	        0
2438.6	-0.00161936	        0	        0	        0
2438.7	-0.00161901	        0	        0	        0
2438.8	-0.00161866	        0	        0	        0
2438.9	-0.0016183	        0	        0	        0
2439	-0.00161793	        0	        0	        0
2439.1	-0.00161756	        0	        0	        0
2439.2	-0.00161718	        0	        0	        0
2439.3	-0.00161679	        0	        0	        0
2439.4	-0.0016164	        0	        0	        0
2439.5	-0.001616	        0	        0	        0
2439.6	-0.00161559	        0	        0	        0
2439.7	-0.00161518	        0	        0	        0
2439.8	-0.00161476	        0	        0	        0
2439.9	-0.00161433	        0	        0	        0
2440	-0.0016139	        0	        0	        0
2440.1	-0.00161346	        0	        0	        0
2440.2	-0.00161302	        0	        0	        0
2440.3	-0.00161257	        0	        0	        0
2440.4	-0.00161211	        0	        0	        0
2440.5	-0.00161164	        0	        0	        0
2440.6	-0.00161117	        0	        0	        0
2440.7	-0.0016107	        0	        0	        0
2440.8	-0.00161021	        0	        0	        0
2440.9	-0.00160972	        0	        0	        0
2441	-0.00160923	        0	        0	        0
2441.1	-0.00160873	        0	        0	        0
2441.2	-0.00160822	        0	        0	        0
2441.3	-0.00160771	        0	        0	        0
2441.4	-0.00160719	        0	        0	        0
2441.5	-0.00160666	        0	        0	        0
2441.6	-0.00160613	        0	        0	        0
2441.7	-0.0016056	        0	        0	        0
2441.8	-0.00160505	        0	        0	        0
2441.9	-0.00160451	        0	        0	        0
2442	-0.00160395	        0	        0	        0
2442.1	-0.0016034	        0	        0	        0
2442.2	-0.00160283	        0	        0	        0
2442.3	-0.00160227	        0	        0	        0
2442.4	-0.00160169	        0	        0	        0
2442.5	-0.00160111	        0	        0	        0
2442.6	-0.00160053	        0	        0	        0
2442.7	-0.00159994	        0	        0	        0
2442.8	-0.00159935	        0	        0	        0
2442.9	-0.00159875	        0	        0	        0
2443	-0.00159815	        0	        0	        0
2443.1	-0.00159754	        0	        0	        0
2443.2	-0.00159693	        0	        0	        0
2443.3	-0.00159632	        0	        0	        0
2443.4	-0.0015957	        0	        0	        0
2443.5	-0.00159507	        0	        0	        0
2443.6	-0.00159445	        0	        0	        0
2443.7	-0.00159381	        0	        0	        0
2443.8	-0.00159318	        0	        0	        0
2443.9	-0.00159254	        0	        0	        0
2444	-0.00159189	        0	        0	        0
2444.1	-0.00159124	        0	        0	        0
2444.2	-0.00159059	        0	        0	        0
2444.3	-0.00158994	        0	        0	        0
2444.4	-0.00158928	        0	        0	        0
2444.5	-0.00158861	        0	        0	        0
2444.6	-0.00158795	        0	        0	        0
2444.7	-0.00158727	        0	        0	        0
2444.8	-0.0015866	        0	        0	        0
2444.9	-0.00158592	        0	        0	        0
2445	-0.00158524	        0	        0	        0
2445.1	-0.00158456	        0	        0	        0
2445.2	-0.00158387	        0	        0	        0
2445.3	-0.00158317	        0	        0	        0
2445.4	-0.00158248	        0	        0	        0
2445.5	-0.00158178	        0	        0	        0
2445.6	-0.00158108	        0	        0	        0
2445.7	-0.00158037	        0	        0	        0
2445.8	-0.00157967	        0	        0	        0
2445.9	-0.00157895	        0	        0	        0
2446	-0.00157824	        0	        0	        0
2446.1	-0.00157752	        0	        0	        0
2446.2	-0.0015768	        0	        0	        0
2446.3	-0.00157608	        0	        0	        0
2446.4	-0.00157535	        0	        0	        0
2446.5	-0.00157462	        0	        0	        0
2446.6	-0.00157388	        0	        0	        0
2446.7	-0.00157315	        0	        0	        0
2446.8	-0.00157241	        0	        0	        0
2446.9	-0.00157167	        0	        0	        0
2447	-0.00157092	        0	        0	        0
2447.1	-0.00157017	        0	        0	        0
2447.2	-0.00156942	        0	        0	        0
2447.3	-0.00156867	        0	        0	        0
2447.4	-0.00156791	        0	        0	        0
2447.5	-0.00156715	        0	        0	        0
2447.6	-0.00156639	        0	        0	        0
2447.7	-0.00156562	        0	        0	        0
2447.8	-0.00156485	        0	        0	        0
2447.9	-0.00156408	        0	        0	        0
2448	-0.0015633	        0	        0	        0
2448.1	-0.00156253	        0	        0	        0
2448.2	-0.00156175	        0	        0	        0
2448.3	-0.00156097	        0	        0	        0
2448.4	-0.00156018	        0	        0	        0
2448.5	-0.00155939	        0	        0	        0
2448.6	-0.0015586	        0	        0	        0
2448.7	-0.00155781	        0	        0	        0
2448.8	-0.00155701	        0	        0	        0
2448.9	-0.00155621	        0	        0	        0
2449	-0.0015566	        0	        0	        0
2449.1	-0.00155534	        0	        0	        0
2449.2	-0.00155421	        0	        0	        0
2449.3	-0.00155318	        0	        0	        0
2449.4	-0.00155221	        0	        0	        0
2449.5	-0.00155249	        0	        0	        0
2449.6	-0.00155115	        0	        0	        0
2449.7	-0.00154998	        0	        0	        0
2449.8	-0.00154892	        0	        0	        0
2449.9	-0.00154912	        0	        0	        0
2450	-0.00154775	        0	        0	        0
2450.1	-0.00154655	        0	        0	        0
2450.2	-0.00154548	        0	        0	        0
2450.3	-0.00154567	        0	        0	        0
2450.4	-0.0015443	        0	        0	        0
2450.5	-0.0015431	        0	        0	        0
2450.6	-0.00154321	        0	        0	        0
2450.7	-0.00154178	        0	        0	        0
2450.8	-0.00154054	        0	        0	        0
2450.9	-0.00154062	        0	        0	        0
2451	-0.00153918	        0	        0	        0
2451.1	-0.00153911	        0	        0	        0
2451.2	-0.00153756	        0	        0	        0
2451.3	-0.00153625	        0	        0	        0
2451.4	-0.00153627	        0	        0	        0
2451.5	-0.0015348	        0	        0	        0
2451.6	-0.00153471	        0	        0	        0
2451.7	-0.00153317	        0	        0	        0
2451.8	-0.00153302	        0	        0	        0
2451.9	-0.00153144	        0	        0	        0
2452	-0.00153127	        0	        0	        0
2452.1	-0.00152968	        0	        0	        0
2452.2	-0.00152949	        0	        0	        0
2452.3	-0.0015279	        0	        0	        0
2452.4	-0.00152771	        0	        0	        0
2452.5	-0.00152612	        0	        0	        0
2452.6	-0.00152593	        0	        0	        0
2452.7	-0.00152435	        0	        0	        0
2452.8	-0.00152416	        0	        0	        0
2452.9	-0.00152374	        0	        0	        0
2453	-0.00152198	        0	        0	        0
2453.1	-0.00152166	        0	        0	        0
2453.2	-0.00152116	        0	        0	        0
2453.3	-0.00151933	        0	        0	        0
2453.4	-0.00151898	        0	        0	        0
2453.5	-0.00151844	        0	        0	        0
2453.6	-0.00151661	        0	        0	        0
2453.7	-0.00151624	        0	        0	        0
2453.8	-0.00151569	        0	        0	        0
2453.9	-0.00151502	        0	        0	        0
2454	-0.00151309	        0	        0	        0
2454.1	-0.00151265	        0	        0	        0
2454.2	-0.00151206	        0	        0	        0
2454.3	-0.00151135	        0	        0	        0
2454.4	-0.00151055	        0	        0	        0
2454.5	-0.0015097	        0	        0	        0
2454.6	-0.00150765	        0	        0	        0
2454.7	-0.00150712	        0	        0	        0
2454.8	-0.00150646	        0	        0	        0
2454.9	-0.00150572	        0	        0	        0
2455	-0.0015049	        0	        0	        0
2455.1	-0.00150403	        0	        0	        0
2455.2	-0.00150313	        0	        0	        0
2455.3	-0.0015022	        0	        0	        0
2455.4	-0.00150125	        0	        0	        0
2455.5	-0.00150029	        0	        0	        0
2455.6	-0.00149932	        0	        0	        0
2455.7	-0.00149835	        0	        0	        0
2455.8	-0.00149738	        0	        0	        0
2455.9	-0.00149641	        0	        0	        0
2456	-0.00149544	        0	        0	        0
2456.1	-0.00149447	        0	        0	        0
2456.2	-0.0014935	        0	        0	        0
2456.3	-0.00149253	        0	        0	        0
2456.4	-0.00149156	        0	        0	        0
2456.5	-0.0014906	        0	        0	        0
2456.6	-0.00148964	        0	        0	        0
2456.7	-0.00148868	        0	        0	        0
2456.8	-0.00148771	        0	        0	        0
2456.9	-0.00148675	        0	        0	        0
2457	-0.00148579	        0	        0	        0
2457.1	-0.00148483	        0	        0	        0
2457.2	-0.00148387	        0	        0	        0
2457.3	-0.00148291	        0	        0	        0
2457.4	-0.00148195	        0	        0	        0
2457.5	-0.00148099	        0	        0	        0
2457.6	-0.00148003	        0	        0	        0
2457.7	-0.00147907	        0	        0	        0
2457.8	-0.00147811	        0	        0	        0
2457.9	-0.00147715	        0	        0	        0
2458	-0.00147618	        0	        0	        0
2458.1	-0.00147522	        0	        0	        0
2458.2	-0.00147426	        0	        0	        0
2458.3	-0.00147329	        0	        0	        0
2458.4	-0.00147233	        0	        0	        0
2458.5	-0.00147136	        0	        0	        0
2458.6	-0.0014704	        0	        0	        0
2458.7	-0.00146943	        0	        0	        0
2458.8	-0.00146847	        0	        0	        0
2458.9	-0.00146751	        0	        0	        0
2459	-0.00146655	        0	        0	        0
2459.1	-0.00146559	        0	        0	        0
2459.2	-0.00146464	        0	        0	        0
2459.3	-0.00146369	        0	        0	        0
2459.4	-0.00146274	        0	        0	        0
2459.5	-0.00146179	        0	        0	        0
2459.6	-0.00146085	        0	        0	        0
